Actual SRT

Timestamp,Signal Value
Thu Mar 10 2022 23:15:49 GMT+0000 (Greenwich Mean Time),6.64918
Thu Mar 10 2022 23:30:50 GMT+0000 (Greenwich Mean Time),6.64854
Thu Mar 10 2022 23:45:50 GMT+0000 (Greenwich Mean Time),6.64795
Fri Mar 11 2022 00:00:50 GMT+0000 (Greenwich Mean Time),6.64819
Fri Mar 11 2022 00:15:50 GMT+0000 (Greenwich Mean Time),6.6575
Fri Mar 11 2022 00:30:51 GMT+0000 (Greenwich Mean Time),6.65704
Fri Mar 11 2022 00:45:52 GMT+0000 (Greenwich Mean Time),6.65669
Fri Mar 11 2022 01:01:51 GMT+0000 (Greenwich Mean Time),6.65651
Fri Mar 11 2022 01:15:53 GMT+0000 (Greenwich Mean Time),6.66668
Fri Mar 11 2022 01:30:53 GMT+0000 (Greenwich Mean Time),6.66649
Fri Mar 11 2022 01:45:53 GMT+0000 (Greenwich Mean Time),6.66625
Fri Mar 11 2022 02:00:54 GMT+0000 (Greenwich Mean Time),6.66662
Fri Mar 11 2022 02:15:54 GMT+0000 (Greenwich Mean Time),6.67675
Fri Mar 11 2022 02:30:54 GMT+0000 (Greenwich Mean Time),6.67672
Fri Mar 11 2022 02:45:55 GMT+0000 (Greenwich Mean Time),6.67669
Fri Mar 11 2022 03:00:55 GMT+0000 (Greenwich Mean Time),6.67685
Fri Mar 11 2022 03:15:56 GMT+0000 (Greenwich Mean Time),6.68636
Fri Mar 11 2022 03:30:56 GMT+0000 (Greenwich Mean Time),6.68641
Fri Mar 11 2022 03:45:56 GMT+0000 (Greenwich Mean Time),6.68663
Fri Mar 11 2022 04:02:27 GMT+0000 (Greenwich Mean Time),6.68726
Fri Mar 11 2022 04:15:57 GMT+0000 (Greenwich Mean Time),6.6976
Fri Mar 11 2022 04:30:57 GMT+0000 (Greenwich Mean Time),6.69796
Fri Mar 11 2022 04:45:58 GMT+0000 (Greenwich Mean Time),6.69839
Fri Mar 11 2022 05:00:57 GMT+0000 (Greenwich Mean Time),6.69836
Fri Mar 11 2022 05:15:58 GMT+0000 (Greenwich Mean Time),6.70824
Fri Mar 11 2022 05:30:58 GMT+0000 (Greenwich Mean Time),6.70892
Fri Mar 11 2022 05:45:59 GMT+0000 (Greenwich Mean Time),6.70946
Fri Mar 11 2022 06:00:59 GMT+0000 (Greenwich Mean Time),6.70937
Fri Mar 11 2022 06:15:59 GMT+0000 (Greenwich Mean Time),6.72017
Fri Mar 11 2022 06:30:59 GMT+0000 (Greenwich Mean Time),6.72094
Fri Mar 11 2022 06:46:00 GMT+0000 (Greenwich Mean Time),6.72171
Fri Mar 11 2022 07:01:00 GMT+0000 (Greenwich Mean Time),6.72197
Fri Mar 11 2022 07:16:02 GMT+0000 (Greenwich Mean Time),6.73278
Fri Mar 11 2022 07:31:01 GMT+0000 (Greenwich Mean Time),6.73364
Fri Mar 11 2022 07:46:01 GMT+0000 (Greenwich Mean Time),6.73457
Fri Mar 11 2022 08:01:02 GMT+0000 (Greenwich Mean Time),6.73458
Fri Mar 11 2022 08:16:02 GMT+0000 (Greenwich Mean Time),6.74568
Fri Mar 11 2022 08:31:03 GMT+0000 (Greenwich Mean Time),6.74679
Fri Mar 11 2022 08:46:03 GMT+0000 (Greenwich Mean Time),6.7478
Fri Mar 11 2022 09:01:04 GMT+0000 (Greenwich Mean Time),6.74821
Fri Mar 11 2022 09:16:03 GMT+0000 (Greenwich Mean Time),6.75963
Fri Mar 11 2022 09:31:04 GMT+0000 (Greenwich Mean Time),6.76052
Fri Mar 11 2022 09:46:05 GMT+0000 (Greenwich Mean Time),6.76162
Fri Mar 11 2022 10:01:05 GMT+0000 (Greenwich Mean Time),6.76155
Fri Mar 11 2022 10:16:05 GMT+0000 (Greenwich Mean Time),6.75597
Fri Mar 11 2022 10:31:05 GMT+0000 (Greenwich Mean Time),6.75243
Fri Mar 11 2022 10:45:06 GMT+0000 (Greenwich Mean Time),6.75317
Fri Mar 11 2022 11:00:05 GMT+0000 (Greenwich Mean Time),6.75425
Fri Mar 11 2022 11:15:06 GMT+0000 (Greenwich Mean Time),6.75182
Fri Mar 11 2022 11:30:07 GMT+0000 (Greenwich Mean Time),6.74342
Fri Mar 11 2022 11:45:06 GMT+0000 (Greenwich Mean Time),6.74387
Fri Mar 11 2022 12:00:07 GMT+0000 (Greenwich Mean Time),6.74329
Fri Mar 11 2022 12:15:07 GMT+0000 (Greenwich Mean Time),6.73929
Fri Mar 11 2022 12:30:08 GMT+0000 (Greenwich Mean Time),6.72915
Fri Mar 11 2022 12:45:08 GMT+0000 (Greenwich Mean Time),6.7294
Fri Mar 11 2022 13:00:08 GMT+0000 (Greenwich Mean Time),6.72971
Fri Mar 11 2022 13:15:09 GMT+0000 (Greenwich Mean Time),6.72591
Fri Mar 11 2022 13:30:09 GMT+0000 (Greenwich Mean Time),6.71481
Fri Mar 11 2022 13:45:08 GMT+0000 (Greenwich Mean Time),6.715
Fri Mar 11 2022 14:00:09 GMT+0000 (Greenwich Mean Time),6.71541
Fri Mar 11 2022 14:15:09 GMT+0000 (Greenwich Mean Time),6.71371
Fri Mar 11 2022 14:30:10 GMT+0000 (Greenwich Mean Time),6.69911
Fri Mar 11 2022 14:45:09 GMT+0000 (Greenwich Mean Time),6.69927
Fri Mar 11 2022 15:00:10 GMT+0000 (Greenwich Mean Time),6.69985
Fri Mar 11 2022 15:15:10 GMT+0000 (Greenwich Mean Time),6.69604
Fri Mar 11 2022 15:30:11 GMT+0000 (Greenwich Mean Time),6.68006
Fri Mar 11 2022 15:45:11 GMT+0000 (Greenwich Mean Time),6.68025
Fri Mar 11 2022 16:00:11 GMT+0000 (Greenwich Mean Time),6.68063
Fri Mar 11 2022 16:15:11 GMT+0000 (Greenwich Mean Time),6.67773
Fri Mar 11 2022 16:30:12 GMT+0000 (Greenwich Mean Time),6.66054
Fri Mar 11 2022 16:45:12 GMT+0000 (Greenwich Mean Time),6.6605
Fri Mar 11 2022 17:00:12 GMT+0000 (Greenwich Mean Time),6.66082
Fri Mar 11 2022 17:15:12 GMT+0000 (Greenwich Mean Time),6.6567
Fri Mar 11 2022 17:30:12 GMT+0000 (Greenwich Mean Time),6.63668
Fri Mar 11 2022 17:45:13 GMT+0000 (Greenwich Mean Time),6.63655
Fri Mar 11 2022 18:00:13 GMT+0000 (Greenwich Mean Time),6.63616
Fri Mar 11 2022 18:15:14 GMT+0000 (Greenwich Mean Time),6.6323
Fri Mar 11 2022 18:30:13 GMT+0000 (Greenwich Mean Time),6.61233
Fri Mar 11 2022 18:45:13 GMT+0000 (Greenwich Mean Time),6.61242
Fri Mar 11 2022 19:00:14 GMT+0000 (Greenwich Mean Time),6.61333
Fri Mar 11 2022 19:15:14 GMT+0000 (Greenwich Mean Time),6.61001
Fri Mar 11 2022 19:30:15 GMT+0000 (Greenwich Mean Time),6.58835
Fri Mar 11 2022 19:45:15 GMT+0000 (Greenwich Mean Time),6.58829
Fri Mar 11 2022 20:00:14 GMT+0000 (Greenwich Mean Time),6.58921
Fri Mar 11 2022 20:15:15 GMT+0000 (Greenwich Mean Time),6.58614
Fri Mar 11 2022 20:30:16 GMT+0000 (Greenwich Mean Time),6.56283
Fri Mar 11 2022 20:45:15 GMT+0000 (Greenwich Mean Time),6.56247
Fri Mar 11 2022 21:00:16 GMT+0000 (Greenwich Mean Time),6.56328
Fri Mar 11 2022 21:15:16 GMT+0000 (Greenwich Mean Time),6.56032
Fri Mar 11 2022 21:30:17 GMT+0000 (Greenwich Mean Time),6.53585
Fri Mar 11 2022 21:45:17 GMT+0000 (Greenwich Mean Time),6.53544
Fri Mar 11 2022 22:00:17 GMT+0000 (Greenwich Mean Time),6.53581
Fri Mar 11 2022 22:15:18 GMT+0000 (Greenwich Mean Time),6.53202
Fri Mar 11 2022 22:30:17 GMT+0000 (Greenwich Mean Time),6.50792
Fri Mar 11 2022 22:45:17 GMT+0000 (Greenwich Mean Time),6.50749
Fri Mar 11 2022 23:00:18 GMT+0000 (Greenwich Mean Time),6.50876
Fri Mar 11 2022 23:15:18 GMT+0000 (Greenwich Mean Time),6.50636
Fri Mar 11 2022 23:30:18 GMT+0000 (Greenwich Mean Time),6.48304
Fri Mar 11 2022 23:45:18 GMT+0000 (Greenwich Mean Time),6.48153
Sat Mar 12 2022 00:00:19 GMT+0000 (Greenwich Mean Time),6.48254
Sat Mar 12 2022 00:15:19 GMT+0000 (Greenwich Mean Time),6.47903
Sat Mar 12 2022 00:30:20 GMT+0000 (Greenwich Mean Time),6.45645
Sat Mar 12 2022 00:45:20 GMT+0000 (Greenwich Mean Time),6.45424
Sat Mar 12 2022 01:01:56 GMT+0000 (Greenwich Mean Time),6.45492
Sat Mar 12 2022 01:15:20 GMT+0000 (Greenwich Mean Time),6.45078
Sat Mar 12 2022 01:30:20 GMT+0000 (Greenwich Mean Time),6.4286
Sat Mar 12 2022 01:45:20 GMT+0000 (Greenwich Mean Time),6.42797
Sat Mar 12 2022 02:00:21 GMT+0000 (Greenwich Mean Time),6.42869
Sat Mar 12 2022 02:15:20 GMT+0000 (Greenwich Mean Time),6.42519
Sat Mar 12 2022 02:30:21 GMT+0000 (Greenwich Mean Time),6.40528
Sat Mar 12 2022 02:45:21 GMT+0000 (Greenwich Mean Time),6.40514
Sat Mar 12 2022 03:00:22 GMT+0000 (Greenwich Mean Time),6.40566
Sat Mar 12 2022 03:15:22 GMT+0000 (Greenwich Mean Time),6.4022
Sat Mar 12 2022 03:30:22 GMT+0000 (Greenwich Mean Time),6.38386
Sat Mar 12 2022 03:45:22 GMT+0000 (Greenwich Mean Time),6.38376
Sat Mar 12 2022 04:03:23 GMT+0000 (Greenwich Mean Time),6.38377
Sat Mar 12 2022 04:15:23 GMT+0000 (Greenwich Mean Time),6.38074
Sat Mar 12 2022 04:30:23 GMT+0000 (Greenwich Mean Time),6.36571
Sat Mar 12 2022 04:45:23 GMT+0000 (Greenwich Mean Time),6.36569
Sat Mar 12 2022 05:00:24 GMT+0000 (Greenwich Mean Time),6.36535
Sat Mar 12 2022 05:15:24 GMT+0000 (Greenwich Mean Time),6.36236
Sat Mar 12 2022 05:30:24 GMT+0000 (Greenwich Mean Time),6.35014
Sat Mar 12 2022 05:45:24 GMT+0000 (Greenwich Mean Time),6.3503
Sat Mar 12 2022 06:00:25 GMT+0000 (Greenwich Mean Time),6.34974
Sat Mar 12 2022 06:15:25 GMT+0000 (Greenwich Mean Time),6.34688
Sat Mar 12 2022 06:30:25 GMT+0000 (Greenwich Mean Time),6.33798
Sat Mar 12 2022 06:45:25 GMT+0000 (Greenwich Mean Time),6.33817
Sat Mar 12 2022 07:00:25 GMT+0000 (Greenwich Mean Time),6.33735
Sat Mar 12 2022 07:15:25 GMT+0000 (Greenwich Mean Time),6.33471
Sat Mar 12 2022 07:30:25 GMT+0000 (Greenwich Mean Time),6.32764
Sat Mar 12 2022 07:45:26 GMT+0000 (Greenwich Mean Time),6.3278
Sat Mar 12 2022 08:00:27 GMT+0000 (Greenwich Mean Time),6.3265
Sat Mar 12 2022 08:15:26 GMT+0000 (Greenwich Mean Time),6.32446
Sat Mar 12 2022 08:30:27 GMT+0000 (Greenwich Mean Time),6.3196
Sat Mar 12 2022 08:45:27 GMT+0000 (Greenwich Mean Time),6.31967
Sat Mar 12 2022 09:00:28 GMT+0000 (Greenwich Mean Time),6.3192
Sat Mar 12 2022 09:15:28 GMT+0000 (Greenwich Mean Time),6.31724
Sat Mar 12 2022 09:30:28 GMT+0000 (Greenwich Mean Time),6.3138
Sat Mar 12 2022 09:45:28 GMT+0000 (Greenwich Mean Time),6.31374
Sat Mar 12 2022 10:00:28 GMT+0000 (Greenwich Mean Time),6.31269
Sat Mar 12 2022 10:15:29 GMT+0000 (Greenwich Mean Time),6.30999
Sat Mar 12 2022 10:30:29 GMT+0000 (Greenwich Mean Time),6.30864
Sat Mar 12 2022 10:45:30 GMT+0000 (Greenwich Mean Time),6.30843
Sat Mar 12 2022 11:00:29 GMT+0000 (Greenwich Mean Time),6.30753
Sat Mar 12 2022 11:15:31 GMT+0000 (Greenwich Mean Time),6.30634
Sat Mar 12 2022 11:30:30 GMT+0000 (Greenwich Mean Time),6.30599
Sat Mar 12 2022 11:45:29 GMT+0000 (Greenwich Mean Time),6.30554
Sat Mar 12 2022 12:00:31 GMT+0000 (Greenwich Mean Time),6.30544
Sat Mar 12 2022 12:15:30 GMT+0000 (Greenwich Mean Time),6.30617
Sat Mar 12 2022 12:30:30 GMT+0000 (Greenwich Mean Time),6.30578
Sat Mar 12 2022 12:45:31 GMT+0000 (Greenwich Mean Time),6.30537
Sat Mar 12 2022 13:00:31 GMT+0000 (Greenwich Mean Time),6.3052
Sat Mar 12 2022 13:15:32 GMT+0000 (Greenwich Mean Time),6.30773
Sat Mar 12 2022 13:30:32 GMT+0000 (Greenwich Mean Time),6.30713
Sat Mar 12 2022 13:45:32 GMT+0000 (Greenwich Mean Time),6.30656
Sat Mar 12 2022 14:00:32 GMT+0000 (Greenwich Mean Time),6.30622
Sat Mar 12 2022 14:15:32 GMT+0000 (Greenwich Mean Time),6.31173
Sat Mar 12 2022 14:30:33 GMT+0000 (Greenwich Mean Time),6.31111
Sat Mar 12 2022 14:45:33 GMT+0000 (Greenwich Mean Time),6.31051
Sat Mar 12 2022 15:00:34 GMT+0000 (Greenwich Mean Time),6.30954
Sat Mar 12 2022 15:15:33 GMT+0000 (Greenwich Mean Time),6.31469
Sat Mar 12 2022 15:30:34 GMT+0000 (Greenwich Mean Time),6.31426
Sat Mar 12 2022 15:45:34 GMT+0000 (Greenwich Mean Time),6.31388
Sat Mar 12 2022 16:00:34 GMT+0000 (Greenwich Mean Time),6.31344
Sat Mar 12 2022 16:15:35 GMT+0000 (Greenwich Mean Time),6.31798
Sat Mar 12 2022 16:30:35 GMT+0000 (Greenwich Mean Time),6.31769
Sat Mar 12 2022 16:45:35 GMT+0000 (Greenwich Mean Time),6.31749
Sat Mar 12 2022 17:00:35 GMT+0000 (Greenwich Mean Time),6.31736
Sat Mar 12 2022 17:15:35 GMT+0000 (Greenwich Mean Time),6.32263
Sat Mar 12 2022 17:30:36 GMT+0000 (Greenwich Mean Time),6.32248
Sat Mar 12 2022 17:45:36 GMT+0000 (Greenwich Mean Time),6.32238
Sat Mar 12 2022 18:00:38 GMT+0000 (Greenwich Mean Time),6.32233
Sat Mar 12 2022 18:15:37 GMT+0000 (Greenwich Mean Time),6.32742
Sat Mar 12 2022 18:30:37 GMT+0000 (Greenwich Mean Time),6.32753
Sat Mar 12 2022 18:45:37 GMT+0000 (Greenwich Mean Time),6.32768
Sat Mar 12 2022 19:00:37 GMT+0000 (Greenwich Mean Time),6.32807
Sat Mar 12 2022 19:15:37 GMT+0000 (Greenwich Mean Time),6.33332
Sat Mar 12 2022 19:30:38 GMT+0000 (Greenwich Mean Time),6.33361
Sat Mar 12 2022 19:45:39 GMT+0000 (Greenwich Mean Time),6.33404
Sat Mar 12 2022 20:00:38 GMT+0000 (Greenwich Mean Time),6.33437
Sat Mar 12 2022 20:15:39 GMT+0000 (Greenwich Mean Time),6.3403
Sat Mar 12 2022 20:30:39 GMT+0000 (Greenwich Mean Time),6.34083
Sat Mar 12 2022 20:45:39 GMT+0000 (Greenwich Mean Time),6.34148
Sat Mar 12 2022 21:00:40 GMT+0000 (Greenwich Mean Time),6.34201
Sat Mar 12 2022 21:15:40 GMT+0000 (Greenwich Mean Time),6.34795
Sat Mar 12 2022 21:30:39 GMT+0000 (Greenwich Mean Time),6.34872
Sat Mar 12 2022 21:45:40 GMT+0000 (Greenwich Mean Time),6.34951
Sat Mar 12 2022 22:00:40 GMT+0000 (Greenwich Mean Time),6.35006
Sat Mar 12 2022 22:15:40 GMT+0000 (Greenwich Mean Time),6.35592
Sat Mar 12 2022 22:30:41 GMT+0000 (Greenwich Mean Time),6.35674
Sat Mar 12 2022 22:45:41 GMT+0000 (Greenwich Mean Time),6.35763
Sat Mar 12 2022 23:00:41 GMT+0000 (Greenwich Mean Time),6.35845
Sat Mar 12 2022 23:15:41 GMT+0000 (Greenwich Mean Time),6.36456
Sat Mar 12 2022 23:30:43 GMT+0000 (Greenwich Mean Time),6.36546
Sat Mar 12 2022 23:45:43 GMT+0000 (Greenwich Mean Time),6.36647
Sun Mar 13 2022 00:00:43 GMT+0000 (Greenwich Mean Time),6.36687
Sun Mar 13 2022 00:15:42 GMT+0000 (Greenwich Mean Time),6.37327
Sun Mar 13 2022 00:30:43 GMT+0000 (Greenwich Mean Time),6.37424
Sun Mar 13 2022 00:45:43 GMT+0000 (Greenwich Mean Time),6.37525
Sun Mar 13 2022 01:01:46 GMT+0000 (Greenwich Mean Time),6.37559
Sun Mar 13 2022 01:15:43 GMT+0000 (Greenwich Mean Time),6.38244
Sun Mar 13 2022 01:30:44 GMT+0000 (Greenwich Mean Time),6.38329
Sun Mar 13 2022 01:45:45 GMT+0000 (Greenwich Mean Time),6.38409
Sun Mar 13 2022 02:00:44 GMT+0000 (Greenwich Mean Time),6.38393
Sun Mar 13 2022 02:15:44 GMT+0000 (Greenwich Mean Time),6.38968
Sun Mar 13 2022 02:30:45 GMT+0000 (Greenwich Mean Time),6.39031
Sun Mar 13 2022 02:45:45 GMT+0000 (Greenwich Mean Time),6.39093
Sun Mar 13 2022 03:00:46 GMT+0000 (Greenwich Mean Time),6.39079
Sun Mar 13 2022 03:15:46 GMT+0000 (Greenwich Mean Time),6.39671
Sun Mar 13 2022 03:30:46 GMT+0000 (Greenwich Mean Time),6.39719
Sun Mar 13 2022 03:45:47 GMT+0000 (Greenwich Mean Time),6.39772
Sun Mar 13 2022 04:02:28 GMT+0000 (Greenwich Mean Time),6.39711
Sun Mar 13 2022 04:15:48 GMT+0000 (Greenwich Mean Time),6.40323
Sun Mar 13 2022 04:30:48 GMT+0000 (Greenwich Mean Time),6.40374
Sun Mar 13 2022 04:45:48 GMT+0000 (Greenwich Mean Time),6.40429
Sun Mar 13 2022 05:00:49 GMT+0000 (Greenwich Mean Time),6.40343
Sun Mar 13 2022 05:15:49 GMT+0000 (Greenwich Mean Time),6.41038
Sun Mar 13 2022 05:30:49 GMT+0000 (Greenwich Mean Time),6.41118
Sun Mar 13 2022 05:45:49 GMT+0000 (Greenwich Mean Time),6.412
Sun Mar 13 2022 06:00:50 GMT+0000 (Greenwich Mean Time),6.41151
Sun Mar 13 2022 06:15:51 GMT+0000 (Greenwich Mean Time),6.41923
Sun Mar 13 2022 06:30:51 GMT+0000 (Greenwich Mean Time),6.42035
Sun Mar 13 2022 06:45:52 GMT+0000 (Greenwich Mean Time),6.42138
Sun Mar 13 2022 07:00:52 GMT+0000 (Greenwich Mean Time),6.42056
Sun Mar 13 2022 07:15:51 GMT+0000 (Greenwich Mean Time),6.42845
Sun Mar 13 2022 07:30:52 GMT+0000 (Greenwich Mean Time),6.42954
Sun Mar 13 2022 07:45:53 GMT+0000 (Greenwich Mean Time),6.43056
Sun Mar 13 2022 08:00:53 GMT+0000 (Greenwich Mean Time),6.42978
Sun Mar 13 2022 08:15:53 GMT+0000 (Greenwich Mean Time),6.43783
Sun Mar 13 2022 08:30:54 GMT+0000 (Greenwich Mean Time),6.4388
Sun Mar 13 2022 08:45:54 GMT+0000 (Greenwich Mean Time),6.43969
Sun Mar 13 2022 09:00:55 GMT+0000 (Greenwich Mean Time),6.43857
Sun Mar 13 2022 09:15:54 GMT+0000 (Greenwich Mean Time),6.44689
Sun Mar 13 2022 09:30:55 GMT+0000 (Greenwich Mean Time),6.44774
Sun Mar 13 2022 09:45:57 GMT+0000 (Greenwich Mean Time),6.44843
Sun Mar 13 2022 10:00:56 GMT+0000 (Greenwich Mean Time),6.44744
Sun Mar 13 2022 10:15:57 GMT+0000 (Greenwich Mean Time),6.45524
Sun Mar 13 2022 10:30:57 GMT+0000 (Greenwich Mean Time),6.45609
Sun Mar 13 2022 10:45:58 GMT+0000 (Greenwich Mean Time),6.45684
Sun Mar 13 2022 11:00:58 GMT+0000 (Greenwich Mean Time),6.45544
Sun Mar 13 2022 11:15:58 GMT+0000 (Greenwich Mean Time),6.4635
Sun Mar 13 2022 11:30:58 GMT+0000 (Greenwich Mean Time),6.46484
Sun Mar 13 2022 11:45:58 GMT+0000 (Greenwich Mean Time),6.46574
Sun Mar 13 2022 12:00:59 GMT+0000 (Greenwich Mean Time),6.46479
Sun Mar 13 2022 12:15:59 GMT+0000 (Greenwich Mean Time),6.47261
Sun Mar 13 2022 12:31:00 GMT+0000 (Greenwich Mean Time),6.47322
Sun Mar 13 2022 12:46:00 GMT+0000 (Greenwich Mean Time),6.47396
Sun Mar 13 2022 13:01:01 GMT+0000 (Greenwich Mean Time),6.47306
Sun Mar 13 2022 13:16:01 GMT+0000 (Greenwich Mean Time),6.47976
Sun Mar 13 2022 13:31:01 GMT+0000 (Greenwich Mean Time),6.48033
Sun Mar 13 2022 13:46:01 GMT+0000 (Greenwich Mean Time),6.48092
Sun Mar 13 2022 14:01:02 GMT+0000 (Greenwich Mean Time),6.48044
Sun Mar 13 2022 14:16:03 GMT+0000 (Greenwich Mean Time),6.48706
Sun Mar 13 2022 14:31:02 GMT+0000 (Greenwich Mean Time),6.48732
Sun Mar 13 2022 14:46:04 GMT+0000 (Greenwich Mean Time),6.48749
Sun Mar 13 2022 15:01:04 GMT+0000 (Greenwich Mean Time),6.48709
Sun Mar 13 2022 15:16:03 GMT+0000 (Greenwich Mean Time),6.49298
Sun Mar 13 2022 15:31:04 GMT+0000 (Greenwich Mean Time),6.493
Sun Mar 13 2022 15:46:05 GMT+0000 (Greenwich Mean Time),6.49297
Sun Mar 13 2022 16:01:05 GMT+0000 (Greenwich Mean Time),6.49146
Sun Mar 13 2022 16:16:05 GMT+0000 (Greenwich Mean Time),6.49785
Sun Mar 13 2022 16:31:05 GMT+0000 (Greenwich Mean Time),6.49783
Sun Mar 13 2022 16:46:05 GMT+0000 (Greenwich Mean Time),6.4978
Sun Mar 13 2022 17:00:06 GMT+0000 (Greenwich Mean Time),6.49701
Sun Mar 13 2022 17:15:05 GMT+0000 (Greenwich Mean Time),6.50308
Sun Mar 13 2022 17:30:05 GMT+0000 (Greenwich Mean Time),6.50302
Sun Mar 13 2022 17:45:06 GMT+0000 (Greenwich Mean Time),6.50295
Sun Mar 13 2022 18:00:06 GMT+0000 (Greenwich Mean Time),6.50218
Sun Mar 13 2022 18:15:07 GMT+0000 (Greenwich Mean Time),6.50791
Sun Mar 13 2022 18:30:07 GMT+0000 (Greenwich Mean Time),6.50787
Sun Mar 13 2022 18:45:08 GMT+0000 (Greenwich Mean Time),6.50785
Sun Mar 13 2022 19:00:08 GMT+0000 (Greenwich Mean Time),6.50728
Sun Mar 13 2022 19:15:09 GMT+0000 (Greenwich Mean Time),6.51289
Sun Mar 13 2022 19:30:09 GMT+0000 (Greenwich Mean Time),6.51286
Sun Mar 13 2022 19:45:09 GMT+0000 (Greenwich Mean Time),6.51285
Sun Mar 13 2022 20:00:09 GMT+0000 (Greenwich Mean Time),6.51205
Sun Mar 13 2022 20:15:12 GMT+0000 (Greenwich Mean Time),6.51595
Sun Mar 13 2022 20:30:10 GMT+0000 (Greenwich Mean Time),6.51597
Sun Mar 13 2022 20:45:10 GMT+0000 (Greenwich Mean Time),6.51601
Sun Mar 13 2022 21:00:11 GMT+0000 (Greenwich Mean Time),6.51525
Sun Mar 13 2022 21:15:10 GMT+0000 (Greenwich Mean Time),6.51906
Sun Mar 13 2022 21:30:11 GMT+0000 (Greenwich Mean Time),6.51907
Sun Mar 13 2022 21:45:11 GMT+0000 (Greenwich Mean Time),6.5191
Sun Mar 13 2022 22:00:11 GMT+0000 (Greenwich Mean Time),6.51841
Sun Mar 13 2022 22:15:11 GMT+0000 (Greenwich Mean Time),6.52164
Sun Mar 13 2022 22:30:11 GMT+0000 (Greenwich Mean Time),6.52172
Sun Mar 13 2022 22:45:12 GMT+0000 (Greenwich Mean Time),6.52179
Sun Mar 13 2022 23:02:22 GMT+0000 (Greenwich Mean Time),6.52135
Sun Mar 13 2022 23:15:12 GMT+0000 (Greenwich Mean Time),6.524
Sun Mar 13 2022 23:30:13 GMT+0000 (Greenwich Mean Time),6.5241
Sun Mar 13 2022 23:45:13 GMT+0000 (Greenwich Mean Time),6.52431
Mon Mar 14 2022 00:00:13 GMT+0000 (Greenwich Mean Time),6.52409
Mon Mar 14 2022 00:15:14 GMT+0000 (Greenwich Mean Time),6.52632
Mon Mar 14 2022 00:30:14 GMT+0000 (Greenwich Mean Time),6.52672
Mon Mar 14 2022 00:45:14 GMT+0000 (Greenwich Mean Time),6.52716
Mon Mar 14 2022 01:01:51 GMT+0000 (Greenwich Mean Time),6.52659
Mon Mar 14 2022 01:15:14 GMT+0000 (Greenwich Mean Time),6.52963
Mon Mar 14 2022 01:30:15 GMT+0000 (Greenwich Mean Time),6.53028
Mon Mar 14 2022 01:45:15 GMT+0000 (Greenwich Mean Time),6.53095
Mon Mar 14 2022 02:00:15 GMT+0000 (Greenwich Mean Time),6.53069
Mon Mar 14 2022 02:15:15 GMT+0000 (Greenwich Mean Time),6.533
Mon Mar 14 2022 02:30:16 GMT+0000 (Greenwich Mean Time),6.53372
Mon Mar 14 2022 02:45:15 GMT+0000 (Greenwich Mean Time),6.53449
Mon Mar 14 2022 03:00:16 GMT+0000 (Greenwich Mean Time),6.53411
Mon Mar 14 2022 03:15:16 GMT+0000 (Greenwich Mean Time),6.53623
Mon Mar 14 2022 03:30:17 GMT+0000 (Greenwich Mean Time),6.53711
Mon Mar 14 2022 03:45:17 GMT+0000 (Greenwich Mean Time),6.53799
Mon Mar 14 2022 04:02:30 GMT+0000 (Greenwich Mean Time),6.53754
Mon Mar 14 2022 04:15:17 GMT+0000 (Greenwich Mean Time),6.5393
Mon Mar 14 2022 04:30:18 GMT+0000 (Greenwich Mean Time),6.54034
Mon Mar 14 2022 04:45:18 GMT+0000 (Greenwich Mean Time),6.54151
Mon Mar 14 2022 05:00:18 GMT+0000 (Greenwich Mean Time),6.54136
Mon Mar 14 2022 05:15:18 GMT+0000 (Greenwich Mean Time),6.54324
Mon Mar 14 2022 05:30:18 GMT+0000 (Greenwich Mean Time),6.54466
Mon Mar 14 2022 05:45:19 GMT+0000 (Greenwich Mean Time),6.5462
Mon Mar 14 2022 06:00:19 GMT+0000 (Greenwich Mean Time),6.54625
Mon Mar 14 2022 06:15:20 GMT+0000 (Greenwich Mean Time),6.54712
Mon Mar 14 2022 06:30:19 GMT+0000 (Greenwich Mean Time),6.54867
Mon Mar 14 2022 06:45:19 GMT+0000 (Greenwich Mean Time),6.55032
Mon Mar 14 2022 07:00:21 GMT+0000 (Greenwich Mean Time),6.55036
Mon Mar 14 2022 07:15:21 GMT+0000 (Greenwich Mean Time),6.55007
Mon Mar 14 2022 07:30:21 GMT+0000 (Greenwich Mean Time),6.55153
Mon Mar 14 2022 07:45:21 GMT+0000 (Greenwich Mean Time),6.55306
Mon Mar 14 2022 08:00:21 GMT+0000 (Greenwich Mean Time),6.55265
Mon Mar 14 2022 08:15:22 GMT+0000 (Greenwich Mean Time),6.55205
Mon Mar 14 2022 08:30:22 GMT+0000 (Greenwich Mean Time),6.55266
Mon Mar 14 2022 08:45:21 GMT+0000 (Greenwich Mean Time),6.55379
Mon Mar 14 2022 09:00:22 GMT+0000 (Greenwich Mean Time),6.55295
Mon Mar 14 2022 09:15:22 GMT+0000 (Greenwich Mean Time),6.55176
Mon Mar 14 2022 09:30:22 GMT+0000 (Greenwich Mean Time),6.55109
Mon Mar 14 2022 09:45:23 GMT+0000 (Greenwich Mean Time),6.55238
Mon Mar 14 2022 10:00:23 GMT+0000 (Greenwich Mean Time),6.55184
Mon Mar 14 2022 10:15:24 GMT+0000 (Greenwich Mean Time),6.55094
